customer_id,session_id,search_id,merchant_uuid,event_date,restaurant_position,eta_in_minutes,distance,rating,search_label,day_of_week,hour,booking_label,clicked_label,cuisine_orders_24_weeks,cuisine_orders_4_weeks,cuisine_visits_4_weeks,search_query,breakfast_meals,merchant_lunch_bookings,merchant_afternoon_bookings,merchant_dinner_bookings,merchant_midnight_snack_bookings,daily_orders_avg_4wk,customer_brand_visits_4wk,customer_brand_orders_4wk,customer_brand_orders_24wk,days_since_last_order,int_order_count_24weeks,int_order_count_4weeks,int_merchant_visits_4weeks,cust_total_orders_6months,cust_orders_uniq_restaurants_6months,cust_orders_dist_avg_6months,cust_orders_dist_std_6months,cust_orders_dist_median_6months,cust_orders_dist_perc_75_6months,cust_orders_dist_perc_90_6months,cust_orders_gbv_avg_6months,cust_orders_gbv_std_6months,cust_orders_price_median_6months,cust_orders_price_perc_75_6months,cust_orders_price_perc_90_6months,jakarta_week_start_date,lifetime_avg_basket_size,weekday_completed_order,weekend_completed_order,lifetime_total_normalized_gmv,total_voucher_transaction_percentage,average_customer_tenure_age_in_day,image_menu_item_percentage,active_item_with_image_count,active_item_count,average_feedback_rating,booking_completion_rate_percentage,event_month,overall_engagement_level,involvement_engagement_level,interaction_engagement_level,intimacy_engagement_level,last_order_days_since_epoch,last_visit_days_since_epoch
697618679,4cbe483e-1465-40bf-8eb3-65f35847231b,168f137d-9e29-4923-8be5-9069e837f379,0064aa5d-d0fa-49fe-8025-032e8a23445f,2022-11-03,3,27,1.5,4.5,0,5,16,0,0,,,,BRAND,48.0,74.0,81.0,101.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,2022-10-31,123230.432815563,54,24,761308000.0,0.434902151,403,1,53,53,,0.932438546,,,,,,,
548555263,589b0794-c969-41bf-80db-d89178e1720b,1001e301-1ca2-4f8d-880d-d4bedb52bbc9,8062de23-6b2a-4b5e-be9b-2821e4abd5e3,2022-11-03,5,19,1.1,0.0,0,5,14,0,0,,,,NEAR_ME,1.0,8.0,6.0,8.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,2022-10-31,26933.333333333,7,0,1328500.0,0.2,333,0.3875,31,80,,0.5,2022-10-01,Moderate,Low,Moderate,Low,,
686204148,4e46b74b-f0e4-4134-8e2d-c87fc38c9470,def34e16-0c79-4e09-966c-d2eda398cea0,2e3a6b46-a1ca-4fd2-a106-b0a143082b85,2022-11-03,7,25,1.3,0.0,0,5,23,0,0,,,,NEAR_ME,0.0,0.0,0.0,9.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,2022-10-31,45524.590163934,2,1,2064000.0,0,177,1,12,12,,0.672131148,2022-10-01,Moderate,Moderate,Low,Low,,
686794860,da47d8a7-f838-451f-8675-f7946dda8589,604ff606-f783-4292-90f3-9b85e3fa41cf,691d9feb-68b9-4e9b-a2ce-ce316309e964,2022-11-03,1,26,1.7,4.5,0,5,9,2,0,,,,BRAND,80.0,290.0,227.0,308.0,0.0,38.0,,,,,,,,,,,,,,,,,,,,2022-10-31,79319.9438699,174,98,6826222711.0,0.286687196,1614,1,92,92,4.84823329076202,0.816798398,,,,,,,
786490579,36A9349E-1AC5-4499-A4B4-BEF6610FE114,9eec4f39-f749-4b3b-afd2-ad9e1965b1cf,19fd6c7c-06b8-411e-8107-c542c23c486c,2022-11-03,13,31,2.8,4.4,0,5,23,0,0,,,,NEAR_ME,20.0,38.0,12.0,51.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,2022-10-31,45465.0,17,5,10312500.0,0.01754386,52,0.948051948,73,77,,0.95,2022-10-01,Low,Low,Non-engaged,Non-engaged,,
785463795,3f2a9b73-ab9d-4f45-974d-7c0b2852952b,50245921-19d2-4a9b-b89e-39fd98f16543,86a621e7-b258-4ed5-9c7c-38515458c205,2022-11-03,6,32,6.1,0.0,0,5,20,0,0,,,,NEAR_ME,0.0,1.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,2022-10-31,46631.428571429,2,0,0.0,0,152,0.764705882,52,68,,0,2022-10-01,Moderate,Moderate,Low,Low,,
786879513,1c1ba7a4-6ab2-4bec-b787-611a7ce80984,8a2b3827-2eb9-4b95-ac5e-641c8445b529,47c9741a-6864-494d-ab98-6d01eea7d70f,2022-11-03,33,17,0.6,4.6,0,5,20,0,0,,,,MARKDOWN,0.0,18.0,3.0,13.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,2022-10-31,30067.406486006,2,2,59587208.0,0.260030472,1481,0.935483871,29,31,4.833333333333333,0.874722346,,,,,,,
673249289,b1dedb57-d018-4e3f-95a5-a9a88ba428e9,70231921-66d7-4c5c-a8f1-5ea3484616ba,a57d4195-46c0-405e-ac8a-aea151ddd723,2022-11-03,31,21,0.9,0.0,0,5,0,0,0,,,,MKD_CORRIDOR_2_GS,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-31,27000.0,0,0,15000.0,0,867,1,1,1,,0.25,2022-10-01,Low,Low,Low,Low,,
705418345,4d51584d-3a2f-4835-b4a7-8b9211a9de71,b77a5807-bd25-4923-995f-121d7389947a,1d0da1a0-15c9-4720-acfa-398f8927a08e,2022-11-03,3,17,0.7,4.7,0,5,18,0,0,,,,ANEKA_AYAM_BEBEK,163.0,294.0,187.0,375.0,0.0,43.0,,,,,,,,,,,,,,,,,,,,2022-10-31,40476.549717584,242,94,1233953245.0,0.281436337,1228,1,108,108,,0.942058221,2022-10-01,Low,Low,Non-engaged,Low,,
566292460,f0322f09-cde0-4b6d-a250-edf81a3bfd07,55784ab9-9982-4b38-a15d-e4f401595ba7,7bca6030-a84b-421a-827b-78558573129b,2022-11-03,20,24,2.1,4.6,0,5,12,0,0,,,,NEAR_ME,1.0,10.0,2.0,7.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,2022-10-31,34094.582850521,2,2,42990750.0,0.208236208,1283,0.736842105,28,38,,0.745654693,,,,,,,
786810100,610BE40B-F7F4-432D-BF61-381178F28E5E,dc036dbe-b27d-49e7-a4cd-d9d506c4626e,c544c3f2-f7fa-4811-aace-500b60fa0bfe,2022-11-03,6,28,1.0,4.6,0,5,1,0,0,,,,NEAR_ME,5.0,9.0,11.0,11.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,2022-10-31,72345.379537954,10,5,30554800.0,0.156626506,256,0.938461538,61,65,,0.684818482,,,,,,,
701492640,02720a55-cad3-450b-9842-62622e39fe90,133c2410-888a-4eb2-b30d-3d1da835e370,41296889-e650-4743-b852-48e15aa29e80,2022-11-03,16,16,0.8,4.8,0,5,17,0,0,,,,FASTFOOD,0.0,10.0,6.0,4.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,2022-10-31,32393.732460243,2,3,61813250.0,0.36382755,1135,0.770491803,47,61,,0.889616464,,,,,,,
781277938,24b19ff0-c11d-4206-a619-9815d7a2c0ee,3428df56-d41d-46e9-b5f8-0215fa3b5f47,c750f2f3-003d-43e3-a895-b5dbe713853f,2022-11-03,4,19,0.4,0.0,0,5,22,0,0,,,,MARKDOWN,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,2022-10-31,39506.024096386,1,0,1417000.0,0.380952381,359,0.384615385,5,13,,0.506024096,,,,,,,
586865764,D915AEAF-E23F-4238-B86D-F4184532ED88,9417f04a-1a79-4f27-8c24-9bf5d6a44f92,7eadf416-4f4c-4808-a8dc-3b74c6a15d8b,2022-11-03,12,38,6.2,4.7,0,5,9,0,0,,,,BRAND,298.0,326.0,209.0,701.0,0.0,74.0,,,,,,,,,,,,,,,,,,,,2022-10-31,87305.31417419,363,185,23669396280.0,0.18258031,2758,1,135,135,4.6480932203389775,0.864142201,2022-10-01,Low,Moderate,Non-engaged,Low,,
786848611,299d6853-153b-44c2-a6ef-901bd73f83d1,db7a3e58-42f0-4443-941b-1a5cc1b4a990,82f03c40-3a3f-4e4e-b6b4-0123decaf0a6,2022-11-03,21,35,1.1,0.0,0,5,14,0,0,,,,ECONOMICAL_DELIVERY,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-31,20500.0,0,0,0.0,0,572,1,4,4,,0,,,,,,,
576129621,0f373578-d309-47b4-9df8-ba9c5004174b,a3e3d6b2-21d6-4baf-b73f-da1b142bda19,14cfc367-5e22-4dad-8379-7375303e0ef2,2022-11-03,17,20,1.5,4.7,0,5,14,0,0,,,,MKD_CORRIDOR_2_GS,3.0,14.0,3.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,2022-10-31,30641.025641026,5,1,11317500.0,0.252659574,863,1,9,9,,0.876456876,,,,,,,
717771963,192ca238-7802-44f6-b061-9dcd538d9fc0,83c97b8f-3420-4de0-bec0-436ec466bb7a,7ee44c74-742a-4611-881d-6263c80b6751,2022-11-03,9,19,0.2,4.7,0,5,16,0,0,,,,MKD_CORRIDOR_2_GS,8.0,13.0,7.0,8.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,2022-10-31,36291.042584435,17,2,23686300.0,0.247734139,498,1,29,29,,0.972099853,2022-10-01,Moderate,Moderate,Low,Low,,19132.0
785226212,74642651-2D4D-4C40-BA0A-74ED0725C807,474981e7-02e2-42d5-9ea7-27d0e19be2e4,1b5ca051-c8d3-40d2-83ad-d9a7b2214920,2022-11-03,8,36,6.4,4.7,0,5,4,0,0,,,,BRAND,641.0,609.0,403.0,1153.0,0.0,135.0,,,,,,,,,,,,,,,,,,,,2022-10-31,85484.291029351,626,311,3159341500.0,0.299420897,327,1,198,198,,0.950315213,2022-10-01,Low,Moderate,Non-engaged,Low,,
624871540,e5de829e-e978-4a65-a2c2-a0d6269a4338,9fdc152f-7916-4df8-a661-23463f70c5a5,67e58c9e-f659-44c7-baa6-e43d5beb57bf,2022-11-03,13,15,0.8,4.5,0,5,11,0,0,,,,NEAR_ME,9.0,2.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,2022-10-31,27245.051194539,7,0,28888700.0,0.105904405,1068,1,6,6,,0.910409556,,,,,,,
676905408,e1ffb345-66ed-4325-a117-125a6094eb9e,d76e9a25-ad83-4cd1-b280-61f647e9f34c,93934172-49da-474c-a887-f25c25645c30,2022-11-03,25,21,0.9,4.2,0,5,18,0,0,,,,MARKDOWN,0.0,0.0,0.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,2022-10-31,38757.317073171,2,4,8740900.0,0.385650224,418,1,12,12,,0.906504065,,,,,,,
786872078,ae032435-1d9b-4611-88ec-4e697cf47f93,b4b70e00-3d35-4da1-bf91-358e2b2faaca,6411d738-3891-4a78-b1c2-f26b914ad2d3,2022-11-03,11,19,0.2,0.0,0,5,18,0,0,,,,NEAR_ME,0.0,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,2022-10-31,20200.0,2,1,92200.0,0,16,1,7,7,,0.833333333,,,,,,,
649140416,299268e1-3112-4952-a39f-e0f5f301cd96,6f8b1988-6e12-432b-9888-8fe7edffa1ca,b725905b-94ec-41a4-b82a-a00fe7bf4233,2022-11-03,5,19,0.7,4.5,0,5,19,0,0,,,,NEAR_ME,0.0,0.0,3.0,45.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,2022-10-31,29605.734767025,23,8,86133000.0,0.222835461,877,0.896551724,26,29,,0.7421915,,,,,,,
654852576,c23b6590-6863-4f3d-8901-b20cca946c25,68cf589b-b6a2-4f96-952d-913393bdb080,68fbd358-5cf7-42f0-962c-1a1597874c2d,2022-11-03,14,31,2.1,4.8,0,5,3,0,0,,,,NEAR_ME,2.0,12.0,9.0,18.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,2022-10-31,57168.570597111,11,5,239067499.0,0.239519548,1283,0.945945946,35,37,,0.915283466,,,,,,,
579359197,99a9be7b-d944-4235-b533-df269e680bc3,a8bcb4fb-023c-443b-ba2b-33d38a0085ef,d0bab045-5b70-4547-90e2-df0667239f19,2022-11-03,17,22,1.2,4.2,0,5,22,0,0,,,,MKD_CORRIDOR_2_GS,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-31,28425.936599424,1,2,6808000.0,0.197478992,553,1,15,15,,0.685878963,,,,,,,
694213091,9BA68AFB-4BFC-44A1-92C9-13CC390A4412,516c05f4-1792-4b45-9f26-838a0f43095a,afbacb6c-1adb-4296-9ee5-7ae99b779d85,2022-11-03,14,25,1.1,4.5,0,5,3,0,0,,,,NEAR_ME,11.0,19.0,6.0,14.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,2022-10-31,57440.662983425,16,8,48851300.0,0.210772834,390,0.980582524,101,103,,0.943646409,,,,,,,
603929578,29fc1d6f-6ffd-4a0e-b442-820ddefc717b,e9d95a0d-8431-4066-ba76-186cb9932819,6348c03f-aa55-449f-88eb-443e7769f0a5,2022-11-03,6,16,0.3,4.6,0,5,9,0,0,,,,MKD_MEGAPROMO_ALL,26.0,43.0,25.0,63.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,2022-10-31,42910.979978925,36,16,704398700.0,0.278782399,1668,1,38,38,4.8848167539267004,0.874077977,,,,,,,
786856115,2b1ec17c-3ea0-486b-bbd2-17a1c30ab528,11e5a8a4-3297-4647-8263-14d24415e062,226c8c18-df1d-4599-b0c0-e4e674a6018c,2022-11-03,39,24,1.4,4.6,0,5,15,0,0,,,,NEAR_ME,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-31,25352.941176471,0,0,135000.0,0,720,1,7,7,,0.235294118,,,,,,,
557150503,e5566fe0-31ae-4795-897d-f1d1e2df2fba,01e63b28-bf48-469d-95ab-1db04dae76a4,6fbe32d4-1a85-4cbe-aa6f-d85ea822e215,2022-11-03,4,21,0.4,0.0,0,5,11,0,0,,,,MKD_CORRIDOR_2_GS,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-31,31500.0,0,0,98000.0,0.666666667,153,0.833333333,5,6,,0.75,2022-10-01,Moderate,Moderate,Low,Low,,
698030619,0776d9f0-7905-4b99-b523-1f9bc0d60349,2bda8dcb-d570-482b-9761-cd5b24fb175b,9b6122ea-1b6b-4dad-81ba-3ed8a3326d16,2022-11-03,12,31,4.2,4.5,0,5,12,0,0,,,,BRAND,19.0,31.0,21.0,33.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,2022-10-31,72333.448481101,25,7,787582037.0,0.217815094,2159,1,107,107,4.864160401002503,0.800958491,2022-10-01,Low,Moderate,Low,Non-engaged,,
786549162,d7e7df2f-8289-48f9-a67c-1629e99e3ee6,0a0ad8b1-6248-4bab-92b1-d2f7c73dfc3b,f491ef80-1915-4b82-864e-146845c986e7,2022-11-03,36,26,0.7,4.7,0,5,11,2,0,,,,NEAR_ME,12.0,49.0,49.0,100.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,2022-10-31,101182.113548819,61,30,545572500.0,0.219010561,578,0.979899497,195,199,,0.903868699,,,,,,,
570803986,73c345a9-e7d9-461a-bbee-30276fc7eff8,7f02ceb6-ae51-4cf6-9413-c43ad7948753,b73ac703-ac0e-49c3-9391-7bea2024c8f4,2022-11-03,19,32,2.2,4.7,0,5,13,0,0,,,,NEAR_ME,34.0,106.0,48.0,101.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,2022-10-31,38720.771404004,74,6,279886950.0,0.238016529,1391,1,28,28,,0.891782336,2022-10-01,Low,Moderate,Non-engaged,Non-engaged,,19263.0
553121797,f7c2605f-55a8-4ba7-ad2c-36de7a05c084,465e4d6e-1342-4893-974a-3f25ff7421d4,ad198936-166a-4218-91cd-1ebf78fc4666,2022-11-03,3,19,0.8,4.6,0,5,21,0,0,,,,BEST_SELLER,84.0,661.0,359.0,792.0,0.0,79.0,,,,,,,,,,,,,,,,,,,,2022-10-31,44918.317872998,406,213,1623285622.0,0.240327732,696,0.958333333,69,72,,0.883103186,,,,,,,
593102273,57EBB3E8-2D6A-419D-9398-470BA21B9775,90d8c8fc-537c-47ea-834a-51b2cecd2d09,1461f917-abaf-4496-a578-908c82861fd2,2022-11-03,1,24,1.1,4.6,0,5,19,0,0,,,,NEAR_ME,39.0,80.0,66.0,94.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,2022-10-31,43105.261991311,44,26,842030000.0,0.272965072,1151,1,48,48,,0.864305346,,,,,,,
676155598,232bc80a-7ce8-432e-85e1-e71534188b82,dad3a1eb-d56b-4b95-b8f5-009bbab0c523,9167a198-25d3-407b-aa82-ed2038c092ec,2022-11-03,10,23,0.6,4.5,0,5,12,0,0,,,,MKD_MEGAPROMO_ALL,0.0,15.0,22.0,209.0,0.0,16.0,,,,,,,,,,,,,,,,,,,,2022-10-31,47382.269503546,105,44,37239100.0,0.048843188,142,1,55,55,,0.919621749,2022-10-01,Moderate,Moderate,Low,Low,,
683811680,2c0a0b90-4117-45f6-9856-49a8041792c7,464bb3c0-7f11-4356-a166-2012c454318f,488800f4-059f-441a-923c-68ad27e18f11,2022-11-03,4,18,0.1,4.5,0,5,16,0,0,,,,MARKDOWN,2.0,2.0,0.0,5.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,2022-10-31,53916.877637131,4,0,10883600.0,0.272277228,487,1,11,11,,0.852320675,,,,,,,
786879606,f9a7eb5f-5f29-445a-b3bf-a1b599cfd3c6,37c7b0de-49a7-4b5f-aead-450915e87a52,3e059381-859c-4419-9879-437d4947dc8c,2022-11-03,14,20,0.4,4.7,0,5,20,0,0,,,,NEAR_ME,115.0,316.0,254.0,458.0,0.0,48.0,,,,,,,,,,,,,,,,,,,,2022-10-31,98917.328120547,261,146,11288465284.0,0.227637501,2320,1,96,96,4.875803686240894,0.845954853,,,,,,,
597617562,f2cfb268-2dce-4d4b-84a3-e84e18eb7808,5df5a996-ec3a-41f5-b8b2-d598b954bac9,f9257331-821f-42ad-9a03-91f5d2486867,2022-11-03,7,22,0.2,4.6,0,5,11,0,0,,,,NEAR_ME,152.0,146.0,87.0,245.0,0.0,35.0,,,,,,,,,,,,,,,,,,,,2022-10-31,34177.908173757,180,89,2344884126.0,0.259987179,1878,0.685714286,72,105,4.933308563997769,0.88212312,2022-10-01,Moderate,Moderate,Low,Low,,
724680353,36ad07f7-cc08-46ea-8da6-09a4ea580203,87134e5a-9bf7-43f9-aaf0-e9db2009cac9,24543997-cf15-4284-a6dd-559cca08ebe4,2022-11-03,5,26,3.7,0.0,0,5,10,0,0,,,,NEAR_ME,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-31,28000.0,0,0,0.0,0,38,1,8,8,,0,2022-10-01,Low,Low,Non-engaged,Low,,
689743366,D20960A0-8047-4613-8CCA-5E8D48DCE157,d57127c9-7928-434f-b3cb-75526cc71d42,f3e05415-e42a-4453-a888-17ccbf688a00,2022-11-03,4,20,0.7,4.6,0,5,16,0,0,,,,NEAR_ME,6.0,5.0,7.0,13.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,2022-10-31,33355.593220339,9,6,8738900.0,0.156716418,243,0.3,9,30,,0.908474576,,,,,,,
668416291,DCDD5D0F-B03F-44C2-B16E-580B25E065B2,042ffe18-acb8-4921-ae4c-9b3e1c768c12,e2251968-2b3c-4c7f-a615-21b3d18a0998,2022-11-03,11,21,0.3,0.0,0,5,16,0,0,,,,NEAR_ME,2.0,1.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,2022-10-31,29875.0,1,0,0.0,0,395,0.769230769,10,13,,0,2022-10-01,Low,Moderate,Non-engaged,Low,,
769954401,5e5656a7-c040-4538-8b04-31cc728719ad,682c9686-44aa-4354-b1c1-86af7e09ad9f,301bd754-5d50-404c-b96d-8179c670d0fe,2022-11-03,10,22,1.3,4.8,0,5,22,0,0,,,,NEAR_ME,0.0,0.0,0.0,46.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,2022-10-31,51156.857142857,19,6,32444900.0,0.470866142,350,0.879310345,51,58,,0.907142857,2022-10-01,Low,Low,Low,Low,,
557535826,be3b869b-beee-44c8-b234-3707fb9ff618,d827f592-4eba-4d2c-8795-ac7d502e9877,714b4a06-53e3-43b1-986c-33ee6a533b44,2022-11-03,39,26,2.9,4.5,0,5,15,0,0,,,,BEST_SELLER,16.0,237.0,139.0,314.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,2022-10-31,79837.323039368,135,71,4238547452.0,0.285679393,1474,1,66,66,4.827160493827161,0.871967103,,,,,,,
708337887,2dac63fc-8a5c-434e-b1f1-ac76b6f0eab9,5025ffc3-1c86-4580-8ba9-fd347423877f,fbdfedc9-c2d3-48fe-93b2-0dd6e62cb959,2022-11-03,19,33,3.7,4.6,0,5,3,0,0,,,,MKD_CORRIDOR_2_GS,4.0,0.0,3.0,16.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,2022-10-31,38016.923701299,9,0,39901600.0,0.303846154,679,1,27,27,,0.844155844,,,,,,,
777629909,94f2f025-261f-4863-8dbf-3aad06636525,ddd694c5-d132-4afa-8c2a-53451c5a1536,aa425163-5bb6-4ffa-a94a-eb0fbd8d9c7d,2022-11-03,18,27,1.7,4.2,0,5,20,0,0,,,,NEAR_ME,9.0,13.0,6.0,21.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,2022-10-31,29916.198347107,4,4,99597500.0,0.196417729,1135,0.918367347,45,49,,0.907438017,2022-10-01,Low,Moderate,Low,Non-engaged,,
786549162,d7e7df2f-8289-48f9-a67c-1629e99e3ee6,0a0ad8b1-6248-4bab-92b1-d2f7c73dfc3b,3dc85a5b-b542-4a24-a4df-e86667311161,2022-11-03,14,16,0.3,4.7,0,5,11,0,0,,,,NEAR_ME,17.0,35.0,30.0,43.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,2022-10-31,49007.589442815,30,10,380068900.0,0.255913145,1178,0.916666667,22,24,,0.907565982,,,,,,,
727879724,1424868a-e965-4d65-9097-85af247921db,ff01b637-5668-49bf-a1ca-3806ead6f428,00c543f3-bf52-4d9e-8886-531fe43a9fda,2022-11-03,16,25,1.5,3.5,0,5,20,0,0,,,,NEAR_ME,0.0,0.0,0.0,5.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,2022-10-31,46371.428571429,2,1,4643500.0,0.316326531,953,0.964285714,27,28,,0.7,,,,,,,
588121136,5e3f2774-1af5-45af-ab3e-acdd45775917,db451ac3-14c8-4193-aa14-8a73db1477a7,a43ed6eb-01c2-4249-8abd-30951e078370,2022-11-03,4,34,6.5,4.7,0,5,18,0,0,,,,BRAND,374.0,408.0,304.0,829.0,0.0,106.0,,,,,,,,,,,,,,,,,,,,2022-10-31,74621.254051129,429,210,11458253402.0,0.314050184,1231,1,205,205,5.0,0.936233542,,,,,,,
662614991,A099A8FC-EC4F-4460-BA29-4170761F4F6C,87b41c58-bd0d-41d9-a274-c5769e15773b,5074a2a8-cf83-48dc-a94f-87aeaf7233ec,2022-11-03,25,20,0.5,0.0,0,5,23,0,0,,,,NEAR_ME,0.0,0.0,0.0,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,2022-10-31,54737.704918033,1,2,2796500.0,0.265306122,248,0.972222222,35,36,,0.803278689,2022-10-01,Low,Low,Non-engaged,Non-engaged,,
728143836,BF6E8EE9-6A9C-44DE-9CC3-AC4F2A9B00C7,d70c8357-e05f-41af-8fc4-98d194511378,b2f3d91c-d7b9-4eb4-8a96-97f628ac3f21,2022-11-03,2,24,0.5,4.6,0,5,15,2,0,,,,MKD_CORRIDOR_2_GS,461.0,1264.0,1094.0,1940.0,0.0,199.0,,,,,,,,,,,,,,,,,,,,2022-10-31,39701.713927736,1096,461,10020531359.0,0.336478763,1132,1,34,34,,0.925926335,,,,,,,19205.0
748454228,4af82866-6eec-4133-966b-7273d1aa4bf8,05983abe-1c92-4a46-b904-fec4d6b15076,806bb528-dc28-4310-8343-536d6d34b1e2,2022-11-03,18,24,2.4,0.0,0,5,13,0,0,,,,NEAR_ME,2.0,1.0,1.0,4.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,2022-10-31,71923.076923077,4,3,788700.0,0.090909091,21,1,9,9,,0.846153846,,,,,,,
778826741,9479c6a6-18dd-45cd-89ca-92dd96235da0,27a8f6f6-0b0e-47b8-89a6-2529f4091a8d,f11e356a-202b-40ce-a918-b393e344ae28,2022-11-03,17,15,0.2,4.8,0,5,13,0,0,,,,NEAR_ME,9.0,12.0,14.0,5.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,2022-10-31,25535.543403964,10,3,35314000.0,0.193501805,785,0.535714286,15,28,,0.946684894,,,,,,,
770645544,DBBB299F-33B0-41B7-877E-415DA9D16138,9d322fb2-ef62-413c-ae1c-8934ae4a0964,24651582-7d17-4919-a5d8-80c31acba005,2022-11-03,5,25,2.4,4.3,0,5,8,0,0,,,,NEAR_ME,10.0,17.0,2.0,6.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,2022-10-31,30305.631868132,9,3,55916500.0,0.178096757,1067,1,15,15,,0.861263736,2022-10-01,Low,Low,Non-engaged,Low,,
568976374,0de7f10b-e8c5-43a8-ab05-7cd5d76b9027,62669524-1594-447f-b45c-b537105cb602,8801b58a-63fa-4e8f-8286-2eca094c4eec,2022-11-03,38,19,1.2,4.8,0,5,21,0,0,,,,MKD_CORRIDOR_2_GS,0.0,59.0,26.0,105.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,2022-10-31,35246.063177746,45,9,565248200.0,0.264684422,2255,0.25,45,180,4.8917335647645865,0.861543297,2022-10-01,Moderate,Moderate,Low,Low,,
627105096,50243f4d-3d59-43c5-bbb9-53e687e18d06,d9132cdd-aa0e-4c31-924a-15c630544f28,4268c1f2-f5fb-44b5-bda7-a72c6a1468e6,2022-11-03,3,18,0.1,4.6,0,5,18,0,0,,,,MARKDOWN,1.0,8.0,7.0,10.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,2022-10-31,27995.368421053,3,1,10898900.0,0.267676768,356,1,14,14,,0.833684211,2022-10-01,Moderate,Moderate,Low,Low,,
784160263,3387e24d-0870-4d0f-92a9-5b91acd1e0e4,10080e35-9b58-41d9-8450-53e7a1919e61,29cc5b9d-72f0-4631-bfab-1c7c7bc1d87f,2022-11-03,13,22,0.8,4.6,0,5,2,0,0,,,,NEAR_ME,4.0,1.0,2.0,6.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,2022-10-31,34569.166666667,7,2,3492050.0,0.039215686,76,0.8125,26,32,,0.85,,,,,,,
632091829,16444631-56b2-478e-af08-8b483ddb2342,d5967eae-6cbb-49b8-a4dd-c4ba158d4a5e,447efb6d-e60d-47e3-8f25-ca05b00e4220,2022-11-03,38,24,0.7,4.4,0,5,18,0,0,,,,MKD_GOBIZ_DG_EXISTING,1.0,6.0,4.0,5.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,2022-10-31,104930.210772834,5,1,40108400.0,0.153246753,901,0.680851064,32,47,,0.901639344,,,,,,,
698210146,28fd429e-9c44-47f8-8e4a-a59b7e43a943,dfe7ec7f-694b-4c43-acef-2174379c52ad,ecde318a-0fd8-4907-8960-b8222088ec06,2022-11-03,5,24,0.2,4.5,0,5,22,0,0,,,,MKD_GOBIZ_DG_NEW,11.0,12.0,14.0,17.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,2022-10-31,32179.024943311,20,15,26028900.0,0.182382134,767,1,32,32,,0.9138322,2022-10-01,Low,Moderate,Low,Non-engaged,,
720913953,78b6ef32-f9dd-4fe1-b697-427923132662,a024742d-bded-4279-a65d-e9ce78f06e8d,b2c4d4f2-0a01-4870-b372-06d36fee4110,2022-11-03,15,21,0.6,4.5,0,5,22,0,0,,,,MKD_GOBIZ_DG_NEW,13.0,14.0,16.0,78.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,2022-10-31,42468.197017844,28,18,158761940.0,0.18311374,648,1,55,55,,0.909068687,,,,,,,
